wavenumber,intensity
482.0000,851.5508
483.0000,852.4175
484.0000,849.5332
485.0000,843.7017
486.0000,846.5710
487.0000,873.4308
488.0000,914.1599
489.0000,968.7529
490.0000,1022.1511
491.0000,1057.3607
492.0000,1080.1807
493.0000,1085.7363
494.0000,1089.0542
495.0000,1104.3068
496.0000,1129.1807
497.0000,1170.5737
498.0000,1215.0248
499.0000,1250.4656
500.0000,1279.6157
501.0000,1298.7267
502.0000,1315.1339
503.0000,1335.2181
504.0000,1358.0944
505.0000,1386.0638
506.0000,1415.9487
507.0000,1446.1941
508.0000,1474.2323
509.0000,1496.0012
510.0000,1514.4293
511.0000,1529.4960
512.0000,1545.9866
513.0000,1569.7235
514.0000,1597.5751
515.0000,1629.2698
516.0000,1662.0486
517.0000,1691.8680
518.0000,1722.3107
519.0000,1754.9877
520.0000,1791.7700
521.0000,1836.7089
522.0000,1884.8756
523.0000,1929.3269
524.0000,1980.1588
525.0000,2049.4036
526.0000,2124.3103
527.0000,2199.5208
528.0000,2264.8899
529.0000,2305.8411
530.0000,2330.3118
531.0000,2341.0642
532.0000,2339.0471
533.0000,2328.3674
534.0000,2302.3132
535.0000,2254.8562
536.0000,2188.0535
537.0000,2098.4421
538.0000,1996.5550
539.0000,1890.2615
540.0000,1784.0900
541.0000,1686.3423
542.0000,1593.5682
543.0000,1505.0887
544.0000,1420.8928
545.0000,1339.5261
546.0000,1264.6405
547.0000,1199.1245
548.0000,1143.8140
549.0000,1103.8893
550.0000,1069.2048
551.0000,1030.8149
552.0000,990.3000
553.0000,944.6902
554.0000,898.6898
555.0000,855.3603
556.0000,816.6602
557.0000,784.5437
558.0000,762.0851
559.0000,757.0489
560.0000,757.3184
561.0000,754.9123
562.0000,745.1884
563.0000,717.7277
564.0000,681.8791
565.0000,639.6108
566.0000,602.6469
567.0000,586.5338
568.0000,581.7728
569.0000,587.8430
570.0000,593.3580
571.0000,584.9361
572.0000,568.0431
573.0000,537.8987
574.0000,511.8597
575.0000,512.6381
576.0000,519.3872
577.0000,515.0726
578.0000,510.9703
579.0000,512.5400
580.0000,520.1951
581.0000,540.9988
582.0000,560.4612
583.0000,559.4432
584.0000,558.9557
585.0000,578.6988
586.0000,603.4656
587.0000,626.3300
588.0000,642.1481
589.0000,638.7363
590.0000,630.2888
591.0000,623.7411
592.0000,628.6851
593.0000,666.0182
594.0000,708.7577
595.0000,735.3540
596.0000,750.4050
597.0000,746.7373
598.0000,738.1156
599.0000,737.2382
600.0000,740.1305
601.0000,747.4520
602.0000,757.9999
603.0000,774.0643
604.0000,785.8270
605.0000,782.9911
606.0000,769.2822
607.0000,740.2919
608.0000,710.1251
609.0000,693.0823
610.0000,684.1685
611.0000,685.7862
612.0000,690.0421
613.0000,689.6546
614.0000,685.1892
615.0000,672.7872
616.0000,658.4390
617.0000,646.1650
618.0000,638.0164
619.0000,639.0143
620.0000,644.2690
621.0000,653.1221
622.0000,657.9013
623.0000,650.1701
624.0000,631.5627
625.0000,596.9083
626.0000,558.1843
627.0000,525.2880
628.0000,499.2886
629.0000,486.6592
630.0000,481.0864
631.0000,478.8345
632.0000,478.6447
633.0000,477.2542
634.0000,476.9394
635.0000,480.6387
636.0000,483.1026
637.0000,479.7644
638.0000,471.5148
639.0000,454.9539
640.0000,438.3879
641.0000,428.9679
642.0000,426.7596
643.0000,439.1792
644.0000,451.3256
645.0000,447.7720
646.0000,437.5119
647.0000,422.2160
648.0000,408.4247
649.0000,405.0054
650.0000,406.6474
651.0000,413.5300
652.0000,418.0511
653.0000,407.7611
654.0000,397.3809
655.0000,400.8877
656.0000,408.0635
657.0000,414.1957
658.0000,416.7455
659.0000,408.3870
660.0000,398.7690
661.0000,395.1194
662.0000,397.3752
663.0000,412.8811
664.0000,426.6422
665.0000,422.8730
666.0000,411.2898
667.0000,392.1859
668.0000,378.0447
669.0000,385.5297
670.0000,402.3938
671.0000,425.6103
672.0000,444.1804
673.0000,441.5409
674.0000,431.3582
675.0000,420.1300
676.0000,412.7995
677.0000,420.1990
678.0000,431.1594
679.0000,435.9840
680.0000,441.0885
681.0000,451.8505
682.0000,461.6885
683.0000,465.0251
684.0000,464.2257
685.0000,457.2742
686.0000,451.7371
687.0000,456.0567
688.0000,465.5898
689.0000,479.7759
690.0000,494.8099
691.0000,507.1198
692.0000,515.4462
693.0000,516.0022
694.0000,512.7983
695.0000,507.0230
696.0000,503.3552
697.0000,510.6481
698.0000,517.5676
699.0000,513.0398
700.0000,505.1370
701.0000,496.7830
702.0000,492.3499
703.0000,499.4337
704.0000,511.2879
705.0000,523.9808
706.0000,536.6649
707.0000,549.3448
708.0000,555.5335
709.0000,544.6733
710.0000,528.9808
711.0000,514.4850
712.0000,509.1902
713.0000,530.8356
714.0000,556.2455
715.0000,565.2617
716.0000,566.5705
717.0000,559.2004
718.0000,551.9678
719.0000,555.6797
720.0000,563.3921
721.0000,575.7184
722.0000,580.7941
723.0000,558.6494
724.0000,534.2131
725.0000,529.3777
726.0000,533.2831
727.0000,544.2597
728.0000,556.6273
729.0000,561.6168
730.0000,566.8248
731.0000,579.6701
732.0000,591.9169
733.0000,595.7269
734.0000,597.3266
735.0000,600.3745
736.0000,604.7358
737.0000,612.7922
738.0000,620.6536
739.0000,624.5463
740.0000,626.5018
741.0000,627.5954
742.0000,626.9207
743.0000,622.3076
744.0000,618.6220
745.0000,620.8752
746.0000,626.4611
747.0000,637.2959
748.0000,644.8242
749.0000,636.7701
750.0000,626.2110
751.0000,624.9114
752.0000,624.5332
753.0000,620.8906
754.0000,613.2915
755.0000,596.2689
756.0000,579.9619
757.0000,573.4958
758.0000,574.4451
759.0000,589.2220
760.0000,600.4384
761.0000,587.3796
762.0000,566.4362
763.0000,543.7328
764.0000,529.3511
765.0000,544.9279
766.0000,561.9226
767.0000,551.5996
768.0000,536.1807
769.0000,527.7608
770.0000,527.9841
771.0000,546.2689
772.0000,571.3882
773.0000,597.3686
774.0000,617.8674
775.0000,622.4984
776.0000,617.4196
777.0000,601.8773
778.0000,586.2203
779.0000,581.5699
780.0000,584.8535
781.0000,600.1469
782.0000,617.1257
783.0000,625.9009
784.0000,629.2417
785.0000,623.2233
786.0000,618.0390
787.0000,626.3513
788.0000,636.8270
789.0000,643.1240
790.0000,642.9316
791.0000,624.6463
792.0000,609.8042
793.0000,623.2397
794.0000,643.4546
795.0000,656.4435
796.0000,664.5615
797.0000,663.3099
798.0000,659.2432
799.0000,658.7674
800.0000,657.8287
801.0000,655.6884
802.0000,648.8079
803.0000,629.5782
804.0000,609.4731
805.0000,599.3532
806.0000,593.4499
807.0000,592.0495
808.0000,587.8491
809.0000,567.9088
810.0000,549.4253
811.0000,550.6995
812.0000,555.4785
813.0000,552.9171
814.0000,545.0947
815.0000,528.0040
816.0000,509.0604
817.0000,495.8821
818.0000,483.8534
819.0000,470.8980
820.0000,457.0159
821.0000,440.5076
822.0000,424.3951
823.0000,411.7665
824.0000,400.7246
825.0000,390.8889
826.0000,380.7970
827.0000,365.3240
828.0000,355.0769
829.0000,364.6023
830.0000,376.9562
831.0000,376.8734
832.0000,373.8634
833.0000,369.6316
834.0000,372.3243
835.0000,400.5854
836.0000,424.6274
837.0000,413.2988
838.0000,389.3364
839.0000,362.6360
840.0000,340.5696
841.0000,337.4601
842.0000,342.3499
843.0000,351.8797
844.0000,357.5780
845.0000,343.9322
846.0000,328.7069
847.0000,327.2025
848.0000,331.3000
849.0000,338.9652
850.0000,347.2433
851.0000,350.9138
852.0000,354.7396
853.0000,365.0735
854.0000,371.9252
855.0000,364.1378
856.0000,351.5635
857.0000,339.1375
858.0000,330.4532
859.0000,332.9627
860.0000,340.0263
861.0000,349.3315
862.0000,355.3495
863.0000,347.4663
864.0000,338.6252
865.0000,339.4385
866.0000,346.2855
867.0000,361.9870
868.0000,377.8314
869.0000,386.2292
870.0000,386.6347
871.0000,373.8211
872.0000,354.2435
873.0000,330.6072
874.0000,308.9354
875.0000,297.8294
876.0000,292.2612
877.0000,292.2282
878.0000,291.2550
879.0000,279.6362
880.0000,267.0596
881.0000,260.2615
882.0000,258.3914
883.0000,265.2525
884.0000,273.6193
885.0000,278.3777
886.0000,276.9962
887.0000,262.4424
888.0000,243.1059
889.0000,223.3483
890.0000,208.2211
891.0000,207.1251
892.0000,211.3736
893.0000,216.3228
894.0000,219.2445
895.0000,213.3424
896.0000,206.1767
897.0000,203.9738
898.0000,203.9393
899.0000,205.4582
900.0000,208.2183
901.0000,211.7835
902.0000,215.9105
903.0000,221.5392
904.0000,224.6844
905.0000,223.1189
906.0000,212.5090
907.0000,180.5924
908.0000,148.9272
909.0000,139.2870
910.0000,138.7619
911.0000,145.2748
912.0000,148.0997
913.0000,128.7296
914.0000,108.4311
915.0000,104.2262
916.0000,110.3422
917.0000,131.0367
918.0000,153.2412
919.0000,163.6849
920.0000,167.2312
921.0000,160.5139
922.0000,154.9502
923.0000,167.7862
924.0000,178.1695
925.0000,164.5750
926.0000,146.2661
927.0000,134.9496
928.0000,131.7694
929.0000,145.8777
930.0000,164.9565
931.0000,177.6873
932.0000,190.2240
933.0000,205.1206
934.0000,221.8586
935.0000,240.0425
936.0000,261.8579
937.0000,290.9435
938.0000,322.5442
939.0000,355.7808
940.0000,382.6635
941.0000,388.1411
942.0000,392.5190
943.0000,415.2790
944.0000,443.8407
945.0000,474.5646
946.0000,500.1089
947.0000,508.9502
948.0000,509.9932
949.0000,508.3998
950.0000,503.8753
951.0000,499.4300
952.0000,490.3099
953.0000,470.3568
954.0000,446.7927
955.0000,424.2262
956.0000,404.3388
957.0000,395.4580
958.0000,382.2539
959.0000,344.2552
960.0000,305.2140
961.0000,286.3012
962.0000,274.7891
963.0000,267.2297
964.0000,256.9540
965.0000,229.6862
966.0000,204.7977
967.0000,201.4610
968.0000,205.9971
969.0000,212.3985
970.0000,216.8240
971.0000,212.5551
972.0000,202.2160
973.0000,184.4101
974.0000,164.4809
975.0000,145.5908
976.0000,132.8874
977.0000,135.5268
978.0000,144.6460
979.0000,154.9193
980.0000,164.8905
981.0000,169.3928
982.0000,174.2324
983.0000,182.4544
984.0000,197.1748
985.0000,224.8473
986.0000,258.5047
987.0000,295.3987
988.0000,329.3254
989.0000,348.5972
990.0000,366.9165
991.0000,389.0853
992.0000,430.1173
993.0000,519.5091
994.0000,618.6139
995.0000,690.6201
996.0000,759.5187
997.0000,840.3785
998.0000,923.1535
999.0000,1012.9675
1000.0000,1079.3788
1001.0000,1084.9114
1002.0000,1055.7920
1003.0000,1005.3917
1004.0000,934.8009
1005.0000,844.4622
1006.0000,749.6893
1007.0000,664.4208
1008.0000,593.2259
1009.0000,552.4991
1010.0000,520.7042
1011.0000,476.8082
1012.0000,435.6959
1013.0000,405.6174
1014.0000,385.4428
1015.0000,379.4124
1016.0000,379.6655
1017.0000,379.9085
1018.0000,379.6793
1019.0000,373.2684
1020.0000,370.1251
1021.0000,379.6912
1022.0000,396.2794
1023.0000,418.6383
1024.0000,442.9026
1025.0000,465.0476
1026.0000,484.3013
1027.0000,499.5095
1028.0000,507.7943
1029.0000,502.9918
1030.0000,493.8058
1031.0000,488.1246
1032.0000,482.2301
1033.0000,476.5944
1034.0000,466.5355
1035.0000,446.1266
1036.0000,419.5732
1037.0000,389.7347
1038.0000,354.7221
1039.0000,309.2925
1040.0000,266.3679
1041.0000,238.0002
1042.0000,221.5564
1043.0000,223.9502
1044.0000,228.5934
1045.0000,219.1978
1046.0000,201.7764
1047.0000,175.9208
1048.0000,144.6066
1049.0000,108.1148
1050.0000,74.1214
1051.0000,49.8625
1052.0000,36.9385
1053.0000,44.3856
1054.0000,57.1329
1055.0000,63.5322
1056.0000,62.3518
1057.0000,42.5287
1058.0000,21.9088
1059.0000,15.9508
1060.0000,20.7539
1061.0000,46.2689
1062.0000,66.3999
1063.0000,47.8175
1064.0000,22.1730
1065.0000,12.6435
1066.0000,11.3225
1067.0000,20.4000
1068.0000,32.7632
1069.0000,40.2531
1070.0000,48.1986
1071.0000,61.2361
1072.0000,73.2839
1073.0000,79.6406
1074.0000,80.8015
1075.0000,71.6934
1076.0000,64.3203
1077.0000,70.7190
1078.0000,85.7169
1079.0000,117.3469
1080.0000,138.0296
1081.0000,107.7694
1082.0000,71.8475
1083.0000,71.2210
1084.0000,78.8673
1085.0000,82.6991
1086.0000,78.8680
1087.0000,45.4262
1088.0000,24.5848
1089.0000,70.4501
1090.0000,125.3887
1091.0000,143.8729
1092.0000,143.6930
1093.0000,121.3610
1094.0000,95.1844
1095.0000,84.2592
1096.0000,82.7324
1097.0000,92.3830
1098.0000,109.4099
1099.0000,136.6868
1100.0000,155.9675
1101.0000,142.2942
1102.0000,118.6751
1103.0000,97.7538
1104.0000,85.6663
1105.0000,106.3046
1106.0000,119.0447
1107.0000,71.8525
1108.0000,22.8490
1109.0000,23.9215
1110.0000,41.7374
1111.0000,64.5885
1112.0000,79.4895
1113.0000,56.4996
1114.0000,34.7773
1115.0000,55.8535
1116.0000,82.6692
1117.0000,88.4657
1118.0000,83.8723
1119.0000,67.1690
1120.0000,48.6446
1121.0000,38.9302
1122.0000,35.2788
1123.0000,38.6129
1124.0000,48.5555
1125.0000,67.7079
1126.0000,88.0571
1127.0000,104.7026
1128.0000,110.9082
1129.0000,94.4139
1130.0000,66.8913
1131.0000,29.0700
1132.0000,1.5169
1133.0000,15.8140
1134.0000,39.6460
1135.0000,46.2395
1136.0000,50.5503
1137.0000,58.6725
1138.0000,70.4169
1139.0000,93.5653
1140.0000,110.2991
1141.0000,93.6258
1142.0000,78.8485
