wavenumber,intensity
1824.7200,885.0000
1826.7300,881.0000
1828.7500,873.0000
1830.7600,887.0000
1832.7600,904.0000
1834.7700,906.0000
1836.7800,880.0000
1838.7800,869.0000
1840.7900,865.0000
1842.7900,867.0000
1844.7900,863.0000
1846.7900,849.0000
1848.7900,868.0000
1850.7900,863.0000
1852.7900,834.0000
1854.7900,840.0000
1856.7800,864.0000
1858.7700,874.0000
1860.7700,864.0000
1862.7600,842.0000
1864.7500,843.0000
1866.7400,852.0000
1868.7200,835.0000
1870.7100,818.0000
1872.7000,817.0000
1874.6800,850.0000
1876.6600,850.0000
1878.6500,833.0000
1880.6300,826.0000
1882.6100,805.0000
1884.5900,795.0000
1886.5600,809.0000
1888.5400,826.0000
1890.5100,808.0000
1892.4900,790.0000
1894.4600,800.0000
1896.4300,814.0000
1898.4000,820.0000
1900.3700,836.0000
1902.3400,820.0000
1904.3100,802.0000
1906.2700,793.0000
1908.2400,783.0000
1910.2000,801.0000
1912.1600,809.0000
1914.1200,791.0000
1916.0800,777.0000
1918.0400,805.0000
1920.0000,810.0000
1921.9600,779.0000
1923.9100,782.0000
1925.8700,802.0000
1927.8200,798.0000
1929.7700,778.0000
1931.7200,775.0000
1933.6700,794.0000
1935.6200,791.0000
1937.5700,771.0000
1939.5200,774.0000
1941.4600,768.0000
1943.4100,779.0000
1945.3500,797.0000
1947.2900,782.0000
1949.2300,770.0000
1951.1700,786.0000
1953.1100,796.0000
1955.0500,780.0000
1956.9800,760.0000
1958.9200,773.0000
1960.8500,773.0000
1962.7900,764.0000
1964.7200,845.0000
1966.6500,839.0000
1968.5800,755.0000
1970.5100,757.0000
1972.4300,770.0000
1974.3600,781.0000
1976.2800,751.0000
1978.2100,733.0000
1980.1300,763.0000
1982.0500,754.0000
1983.9700,748.0000
1985.8900,733.0000
1987.8100,740.0000
1989.7300,745.0000
1991.6400,727.0000
1993.5600,730.0000
1995.4700,739.0000
1997.3900,743.0000
1999.3000,726.0000
2001.2100,721.0000
2003.1200,711.0000
2005.0200,694.0000
2006.9300,704.0000
2008.8400,716.0000
2010.7400,703.0000
2012.6500,729.0000
2014.5500,732.0000
2016.4500,690.0000
2018.3500,691.0000
2020.2500,700.0000
2022.1500,718.0000
2024.0500,720.0000
2025.9400,685.0000
2027.8400,681.0000
2029.7300,690.0000
2031.6300,700.0000
2033.5200,712.0000
2035.4100,702.0000
2037.3000,676.0000
2039.1900,672.0000
2041.0700,691.0000
2042.9600,700.0000
2044.8400,684.0000
2046.7300,654.0000
2048.6100,680.0000
2050.4900,696.0000
2052.3800,680.0000
