wavenumber,intensity
892.7550,2360.0000
895.3220,2371.0000
897.8870,2397.0000
900.4510,2380.0000
903.0140,2325.0000
905.5750,2315.0000
908.1340,2316.0000
910.6920,2283.0000
913.2480,2270.0000
915.8030,2299.0000
918.3560,2284.0000
920.9080,2240.0000
923.4580,2251.0000
926.0070,2229.0000
928.5540,2206.0000
931.1000,2237.0000
933.6440,2239.0000
936.1860,2238.0000
938.7280,2209.0000
941.2670,2218.0000
943.8050,2244.0000
946.3420,2195.0000
948.8770,2196.0000
951.4100,2227.0000
953.9430,2246.0000
956.4730,2294.0000
959.0020,2323.0000
961.5300,2344.0000
964.0560,2354.0000
966.5800,2333.0000
969.1030,2328.0000
971.6250,2310.0000
974.1450,2279.0000
976.6630,2270.0000
979.1800,2244.0000
981.6960,2237.0000
984.2100,2256.0000
986.7220,2222.0000
989.2330,2195.0000
991.7430,2186.0000
994.2510,2169.0000
996.7570,2169.0000
999.2620,2152.0000
1001.7700,2175.0000
1004.2700,2192.0000
1006.7700,2188.0000
1009.2700,2186.0000
1011.7700,2187.0000
1014.2600,2179.0000
1016.7600,2145.0000
1019.2500,2143.0000
1021.7400,2143.0000
1024.2300,2118.0000
1026.7200,2096.0000
1029.2100,2091.0000
1031.6900,2089.0000
1034.1800,2061.0000
1036.6600,2048.0000
1039.1400,2039.0000
1041.6200,2022.0000
1044.1000,2039.0000
1046.5800,2001.0000
1049.0500,1953.0000
1051.5200,1956.0000
1054.0000,1959.0000
1056.4700,1949.0000
1058.9400,1943.0000
1061.4000,1949.0000
1063.8700,1939.0000
1066.3400,1929.0000
1068.8000,1916.0000
1071.2600,1905.0000
1073.7200,1919.0000
1076.1800,1904.0000
1078.6400,1881.0000
1081.1000,1880.0000
1083.5500,1883.0000
1086.0000,1888.0000
1088.4600,1865.0000
1090.9100,1866.0000
1093.3500,1926.0000
1095.8000,1942.0000
1098.2500,1907.0000
1100.6900,1909.0000
1103.1400,1935.0000
1105.5800,1918.0000
1108.0200,1895.0000
1110.4600,1908.0000
1112.8900,1934.0000
1115.3300,1965.0000
1117.7600,1953.0000
1120.2000,1898.0000
1122.6300,1884.0000
1125.0600,1886.0000
1127.4900,1874.0000
1129.9100,1886.0000
1132.3400,1881.0000
1134.7600,1889.0000
1137.1900,1899.0000
1139.6100,1896.0000
1142.0300,1901.0000
1144.4400,1876.0000
1146.8600,1892.0000
1149.2800,1908.0000
1151.6900,1887.0000
1154.1000,1913.0000
1156.5200,1952.0000
1158.9200,1997.0000
1161.3300,2032.0000
1163.7400,2019.0000
1166.1500,1990.0000
1168.5500,1966.0000
1170.9500,1947.0000
1173.3500,1932.0000
1175.7500,1887.0000
1178.1500,1844.0000
1180.5500,1835.0000
1182.9400,1787.0000
1185.3400,1764.0000
1187.7300,1781.0000
1190.1200,1745.0000
1192.5100,1721.0000
1194.9000,1728.0000
1197.2900,1731.0000
1199.6700,1732.0000
1202.0500,1697.0000
1204.4400,1682.0000
1206.8200,1718.0000
1209.2000,1724.0000
1211.5800,1737.0000
1213.9500,1709.0000
1216.3300,1676.0000
1218.7000,1695.0000
1221.0800,1679.0000
1223.4500,1667.0000
1225.8200,1676.0000
1228.1800,1669.0000
1230.5500,1689.0000
1232.9200,1703.0000
1235.2800,1721.0000
1237.6400,1763.0000
1240.0100,1791.0000
1242.3600,1826.0000
1244.7200,1821.0000
1247.0800,1833.0000
1249.4400,1815.0000
1251.7900,1756.0000
1254.1400,1731.0000
1256.4900,1694.0000
1258.8400,1682.0000
1261.1900,1692.0000
1263.5400,1660.0000
1265.8900,1652.0000
1268.2300,1640.0000
1270.5700,1639.0000
1272.9200,1647.0000
1275.2600,1628.0000
1277.5900,1674.0000
1279.9300,1721.0000
1282.2700,1734.0000
1284.6000,1774.0000
1286.9400,1812.0000
1289.2700,1804.0000
1291.6000,1767.0000
1293.9300,1745.0000
1296.2600,1720.0000
1298.5800,1680.0000
1300.9100,1646.0000
1303.2300,1625.0000
1305.5500,1607.0000
1307.8700,1572.0000
1310.1900,1557.0000
1312.5100,1564.0000
1314.8300,1561.0000
1317.1400,1546.0000
1319.4600,1563.0000
1321.7700,1546.0000
1324.0800,1520.0000
1326.3900,1524.0000
1328.7000,1537.0000
1331.0000,1572.0000
1333.3100,1576.0000
1335.6100,1613.0000
1337.9200,1604.0000
1340.2200,1548.0000
1342.5200,1547.0000
1344.8200,1520.0000
1347.1100,1497.0000
1349.4100,1525.0000
1351.7000,1575.0000
1354.0000,1642.0000
1356.2900,1730.0000
1358.5800,1807.0000
1360.8700,1874.0000
1363.1600,1905.0000
1365.4400,1854.0000
1367.7300,1771.0000
1370.0100,1695.0000
1372.2900,1629.0000
1374.5800,1592.0000
1376.8500,1555.0000
1379.1300,1521.0000
1381.4100,1554.0000
1383.6900,1555.0000
1385.9600,1531.0000
1388.2300,1533.0000
1390.5000,1520.0000
1392.7700,1517.0000
1395.0400,1509.0000
1397.3100,1480.0000
1399.5800,1458.0000
1401.8400,1434.0000
1404.1000,1420.0000
1406.3700,1413.0000
1408.6300,1398.0000
1410.8900,1405.0000
1413.1400,1398.0000
1415.4000,1406.0000
1417.6600,1409.0000
1419.9100,1408.0000
1422.1600,1426.0000
1424.4100,1397.0000
1426.6600,1358.0000
1428.9100,1388.0000
1431.1600,1396.0000
1433.4000,1361.0000
1435.6500,1383.0000
1437.8900,1367.0000
1440.1300,1321.0000
1442.3700,1307.0000
1444.6100,1305.0000
1446.8500,1315.0000
1449.0900,1304.0000
1451.3200,1295.0000
1453.5600,1301.0000
1455.7900,1306.0000
1458.0200,1303.0000
1460.2500,1301.0000
1462.4800,1272.0000
1464.7100,1260.0000
1466.9300,1262.0000
1469.1600,1255.0000
1471.3800,1274.0000
1473.6000,1273.0000
1475.8200,1272.0000
1478.0400,1275.0000
1480.2600,1288.0000
1482.4700,1316.0000
1484.6900,1338.0000
1486.9000,1366.0000
1489.1200,1393.0000
1491.3300,1378.0000
1493.5400,1344.0000
1495.7500,1354.0000
1497.9500,1353.0000
1500.1600,1332.0000
1502.3600,1331.0000
1504.5700,1357.0000
1506.7700,1408.0000
1508.9700,1430.0000
1511.1700,1410.0000
1513.3700,1412.0000
1515.5700,1397.0000
1517.7600,1345.0000
1519.9500,1323.0000
1522.1500,1313.0000
1524.3400,1351.0000
1526.5300,1332.0000
1528.7200,1226.0000
1530.9100,1225.0000
1533.0900,1221.0000
1535.2800,1195.0000
1537.4600,1240.0000
1539.6400,1258.0000
1541.8300,1266.0000
1544.0100,1273.0000
1546.1800,1249.0000
1548.3600,1235.0000
1550.5400,1320.0000
1552.7100,1321.0000
1554.8900,1227.0000
1557.0600,1297.0000
1559.2300,1273.0000
1561.4000,1165.0000
1563.5700,1152.0000
1565.7300,1156.0000
1567.9000,1127.0000
1570.0600,1116.0000
1572.2300,1117.0000
1574.3900,1110.0000
1576.5500,1110.0000
1578.7100,1108.0000
1580.8700,1110.0000
1583.0200,1115.0000
1585.1800,1128.0000
1587.3300,1135.0000
1589.4900,1139.0000
1591.6400,1165.0000
1593.7900,1192.0000
1595.9400,1199.0000
1598.0800,1244.0000
1600.2300,1309.0000
1602.3800,1392.0000
1604.5200,1438.0000
1606.6600,1424.0000
1608.8000,1410.0000
1610.9400,1377.0000
1613.0800,1277.0000
1615.2200,1215.0000
1617.3600,1169.0000
1619.4900,1093.0000
1621.6200,1088.0000
1623.7600,1079.0000
1625.8900,1054.0000
1628.0200,1042.0000
1630.1500,1050.0000
1632.2700,1055.0000
1634.4000,1032.0000
1636.5300,1050.0000
1638.6500,1032.0000
1640.7700,1003.0000
1642.8900,1023.0000
1645.0100,1084.0000
1647.1300,1094.0000
1649.2500,1043.0000
1651.3600,1031.0000
1653.4800,1016.0000
1655.5900,1013.0000
1657.7100,1021.0000
1659.8200,1009.0000
1661.9300,986.0000
1664.0400,977.0000
1666.1400,981.0000
1668.2500,973.0000
1670.3500,981.0000
1672.4600,992.0000
1674.5600,1007.0000
1676.6600,997.0000
1678.7600,972.0000
1680.8600,998.0000
1682.9600,990.0000
1685.0500,978.0000
1687.1500,972.0000
1689.2400,931.0000
1691.3300,945.0000
1693.4200,974.0000
1695.5100,967.0000
1697.6000,957.0000
1699.6900,927.0000
1701.7800,923.0000
1703.8600,920.0000
1705.9500,911.0000
1708.0300,924.0000
1710.1100,941.0000
1712.1900,932.0000
1714.2700,917.0000
1716.3500,922.0000
1718.4200,945.0000
1720.5000,943.0000
1722.5700,907.0000
1724.6400,966.0000
1726.7200,966.0000
1728.7900,894.0000
1730.8500,892.0000
1732.9200,891.0000
1734.9900,868.0000
1737.0500,866.0000
1739.1200,880.0000
1741.1800,876.0000
1743.2400,862.0000
1745.3000,858.0000
1747.3600,852.0000
1749.4200,839.0000
1751.4800,855.0000
1753.5300,859.0000
1755.5900,862.0000
1757.6400,856.0000
1759.6900,841.0000
1761.7400,847.0000
1763.7900,840.0000
1765.8400,824.0000
1767.8900,830.0000
1769.9300,825.0000
1771.9800,829.0000
1774.0200,848.0000
1776.0700,840.0000
1778.1100,818.0000
1780.1500,815.0000
1782.1900,846.0000
1784.2200,851.0000
1786.2600,812.0000
1788.2900,816.0000
1790.3300,847.0000
1792.3600,850.0000
1794.3900,842.0000
1796.4200,818.0000
1798.4500,824.0000
1800.4800,819.0000
1802.5100,795.0000
1804.5300,811.0000
1806.5600,812.0000
1808.5800,814.0000
1810.6000,797.0000
1812.6200,770.0000
1814.6400,786.0000
1816.6600,792.0000
1818.6800,798.0000
1820.6900,799.0000
1822.7100,786.0000
1824.7200,783.0000
1826.7300,774.0000
1828.7500,752.0000
1830.7600,751.0000
1832.7600,789.0000
1834.7700,800.0000
1836.7800,792.0000
1838.7800,783.0000
1840.7900,762.0000
1842.7900,768.0000
1844.7900,777.0000
1846.7900,774.0000
1848.7900,776.0000
1850.7900,765.0000
1852.7900,737.0000
1854.7900,731.0000
1856.7800,752.0000
1858.7700,753.0000
1860.7700,742.0000
1862.7600,746.0000
1864.7500,776.0000
1866.7400,776.0000
