wavenumber,intensity
895.3220,2740.0000
897.8870,2768.0000
900.4510,2747.0000
903.0140,2689.0000
905.5750,2670.0000
908.1340,2667.0000
910.6920,2638.0000
913.2480,2643.0000
915.8030,2676.0000
918.3560,2644.0000
920.9080,2616.0000
923.4580,2604.0000
926.0070,2568.0000
928.5540,2561.0000
931.1000,2571.0000
933.6440,2576.0000
936.1860,2559.0000
938.7280,2549.0000
941.2670,2593.0000
943.8050,2576.0000
946.3420,2524.0000
948.8770,2555.0000
951.4100,2573.0000
953.9430,2564.0000
956.4730,2575.0000
959.0020,2562.0000
961.5300,2548.0000
964.0560,2584.0000
966.5800,2595.0000
969.1030,2582.0000
971.6250,2592.0000
974.1450,2621.0000
976.6630,2606.0000
979.1800,2558.0000
981.6960,2577.0000
984.2100,2650.0000
986.7220,2634.0000
989.2330,2596.0000
991.7430,2594.0000
994.2510,2602.0000
996.7570,2615.0000
999.2620,2598.0000
1001.7700,2623.0000
1004.2700,2619.0000
1006.7700,2607.0000
1009.2700,2581.0000
1011.7700,2543.0000
1014.2600,2538.0000
1016.7600,2521.0000
1019.2500,2531.0000
1021.7400,2572.0000
1024.2300,2537.0000
1026.7200,2501.0000
1029.2100,2512.0000
1031.6900,2513.0000
1034.1800,2471.0000
1036.6600,2448.0000
1039.1400,2451.0000
1041.6200,2432.0000
1044.1000,2454.0000
1046.5800,2439.0000
1049.0500,2409.0000
1051.5200,2387.0000
1054.0000,2383.0000
1056.4700,2371.0000
1058.9400,2359.0000
1061.4000,2373.0000
1063.8700,2369.0000
1066.3400,2369.0000
1068.8000,2334.0000
1071.2600,2340.0000
1073.7200,2400.0000
1076.1800,2369.0000
1078.6400,2321.0000
1081.1000,2316.0000
1083.5500,2341.0000
1086.0000,2351.0000
1088.4600,2301.0000
1090.9100,2305.0000
1093.3500,2364.0000
1095.8000,2348.0000
1098.2500,2313.0000
1100.6900,2341.0000
1103.1400,2338.0000
1105.5800,2305.0000
1108.0200,2314.0000
1110.4600,2333.0000
1112.8900,2337.0000
1115.3300,2363.0000
1117.7600,2359.0000
1120.2000,2333.0000
1122.6300,2328.0000
1125.0600,2317.0000
1127.4900,2330.0000
1129.9100,2318.0000
1132.3400,2280.0000
1134.7600,2277.0000
1137.1900,2279.0000
1139.6100,2301.0000
1142.0300,2309.0000
1144.4400,2262.0000
1146.8600,2251.0000
1149.2800,2254.0000
1151.6900,2243.0000
1154.1000,2249.0000
1156.5200,2251.0000
1158.9200,2248.0000
1161.3300,2263.0000
1163.7400,2253.0000
1166.1500,2220.0000
1168.5500,2206.0000
1170.9500,2207.0000
1173.3500,2213.0000
1175.7500,2192.0000
1178.1500,2196.0000
1180.5500,2184.0000
1182.9400,2155.0000
1185.3400,2179.0000
1187.7300,2202.0000
1190.1200,2189.0000
1192.5100,2177.0000
1194.9000,2161.0000
1197.2900,2159.0000
1199.6700,2162.0000
1202.0500,2153.0000
1204.4400,2177.0000
1206.8200,2182.0000
1209.2000,2156.0000
1211.5800,2172.0000
1213.9500,2162.0000
1216.3300,2134.0000
1218.7000,2141.0000
1221.0800,2127.0000
1223.4500,2121.0000
1225.8200,2141.0000
1228.1800,2136.0000
1230.5500,2129.0000
1232.9200,2156.0000
1235.2800,2167.0000
1237.6400,2143.0000
1240.0100,2159.0000
1242.3600,2160.0000
1244.7200,2119.0000
1247.0800,2156.0000
1249.4400,2147.0000
1251.7900,2103.0000
1254.1400,2109.0000
1256.4900,2095.0000
1258.8400,2129.0000
1261.1900,2123.0000
1263.5400,2077.0000
1265.8900,2095.0000
1268.2300,2079.0000
1270.5700,2099.0000
1272.9200,2088.0000
1275.2600,2031.0000
1277.5900,2056.0000
1279.9300,2077.0000
1282.2700,2073.0000
1284.6000,2077.0000
1286.9400,2088.0000
1289.2700,2072.0000
1291.6000,2018.0000
1293.9300,1985.0000
1296.2600,2011.0000
1298.5800,2014.0000
1300.9100,1988.0000
1303.2300,1979.0000
1305.5500,1982.0000
1307.8700,1963.0000
1310.1900,1926.0000
1312.5100,1949.0000
1314.8300,1961.0000
1317.1400,1934.0000
1319.4600,1936.0000
1321.7700,1916.0000
1324.0800,1900.0000
1326.3900,1935.0000
1328.7000,1918.0000
1331.0000,1886.0000
1333.3100,1879.0000
1335.6100,1918.0000
1337.9200,1943.0000
1340.2200,1906.0000
1342.5200,1901.0000
1344.8200,1891.0000
1347.1100,1879.0000
1349.4100,1887.0000
1351.7000,1878.0000
1354.0000,1890.0000
1356.2900,1900.0000
1358.5800,1884.0000
1360.8700,1885.0000
1363.1600,1885.0000
1365.4400,1865.0000
1367.7300,1851.0000
1370.0100,1856.0000
1372.2900,1860.0000
1374.5800,1857.0000
1376.8500,1860.0000
1379.1300,1872.0000
1381.4100,1906.0000
1383.6900,1892.0000
1385.9600,1852.0000
1388.2300,1864.0000
1390.5000,1857.0000
1392.7700,1849.0000
1395.0400,1867.0000
1397.3100,1853.0000
1399.5800,1851.0000
1401.8400,1842.0000
1404.1000,1844.0000
1406.3700,1851.0000
1408.6300,1830.0000
1410.8900,1814.0000
1413.1400,1790.0000
1415.4000,1819.0000
1417.6600,1837.0000
1419.9100,1806.0000
1422.1600,1795.0000
1424.4100,1796.0000
1426.6600,1775.0000
1428.9100,1772.0000
1431.1600,1779.0000
1433.4000,1764.0000
1435.6500,1798.0000
1437.8900,1792.0000
1440.1300,1738.0000
1442.3700,1717.0000
1444.6100,1716.0000
1446.8500,1727.0000
1449.0900,1717.0000
1451.3200,1714.0000
1453.5600,1696.0000
1455.7900,1690.0000
1458.0200,1700.0000
