wavenumber,intensity
1780.0000,414.3640
1782.0000,421.1979
1784.0000,423.3387
1786.0000,493.0234
1788.0000,441.5083
1790.0000,522.8026
1792.0000,576.9251
1794.0000,500.3107
1796.0000,534.1580
1798.0000,537.7908
1800.0000,537.5758
1802.0000,594.8165
1804.0000,654.3076
1806.0000,612.5035
1808.0000,584.6775
1810.0000,614.5494
1812.0000,641.3400
1814.0000,639.9870
1816.0000,671.4375
1818.0000,629.9506
1820.0000,595.6775
1822.0000,755.8783
1824.0000,733.2674
1826.0000,752.0287
1828.0000,789.4672
1830.0000,688.0613
1832.0000,834.9531
1834.0000,797.4531
1836.0000,754.3039
1838.0000,895.3167
1840.0000,774.4685
1842.0000,844.7355
1844.0000,999.4154
1846.0000,1004.7225
1848.0000,970.6248
1850.0000,1014.9802
1852.0000,996.5426
1854.0000,963.6657
1856.0000,1016.4509
1858.0000,969.9468
1860.0000,1011.4151
1862.0000,988.5560
1864.0000,892.0524
1866.0000,1046.9170
1868.0000,947.3458
1870.0000,919.3422
1872.0000,1044.0418
1874.0000,957.9814
1876.0000,1037.3002
1878.0000,1080.8107
1880.0000,985.8043
1882.0000,932.9488
1884.0000,1023.5240
1886.0000,1086.9159
1888.0000,1031.8508
1890.0000,960.6942
1892.0000,1000.5430
1894.0000,992.8639
1896.0000,1051.3495
1898.0000,1130.0021
1900.0000,1027.5182
1902.0000,907.7211
1904.0000,966.8251
1906.0000,1061.8046
1908.0000,1021.1185
1910.0000,1011.2815
1912.0000,1039.4995
1914.0000,975.2674
1916.0000,949.3099
1918.0000,1162.2930
1920.0000,1058.6069
1922.0000,1027.4367
1924.0000,1108.7609
1926.0000,971.5887
1928.0000,1035.2913
1930.0000,1197.5367
1932.0000,1098.4064
1934.0000,903.5431
1936.0000,1172.4736
1938.0000,923.9822
1940.0000,870.1094
1942.0000,1167.2728
1944.0000,832.9619
1946.0000,875.4904
1948.0000,936.5920
1950.0000,834.7888
1952.0000,868.7764
1954.0000,822.4309
1956.0000,837.0311
1958.0000,793.6739
1960.0000,728.5317
1962.0000,948.8510
1964.0000,774.7297
1966.0000,701.9437
1968.0000,841.7435
1970.0000,672.0827
1972.0000,870.3728
1974.0000,751.9821
1976.0000,591.6365
1978.0000,842.6469
1980.0000,463.7806
1982.0000,671.6099
1984.0000,716.3827
1986.0000,252.9695
1988.0000,739.2539
1990.0000,568.8419
1992.0000,427.7304
1994.0000,665.4222
1996.0000,472.8119
1998.0000,440.7439
2000.0000,682.2344
2002.0000,474.2349
2004.0000,653.8312
2006.0000,671.8164
2008.0000,581.7278
2010.0000,674.0709
2012.0000,613.1726
2014.0000,584.2988
2016.0000,635.7291
2018.0000,653.1032
2020.0000,618.5368
2022.0000,642.5908
2024.0000,639.8950
2026.0000,578.7853
2028.0000,586.4540
2030.0000,583.4575
2032.0000,600.7794
2034.0000,616.6930
2036.0000,554.2331
2038.0000,533.6241
2040.0000,544.2007
2042.0000,560.8752
2044.0000,573.3007
2046.0000,523.7902
2048.0000,519.3347
2050.0000,539.1376
2052.0000,497.6522
2054.0000,466.7635
2056.0000,471.3948
2058.0000,472.0933
2060.0000,450.1058
2062.0000,459.5058
2064.0000,504.8297
2066.0000,497.1270
2068.0000,432.2174
2070.0000,429.7860
2072.0000,431.3974
2074.0000,446.7586
2076.0000,496.5744
2078.0000,540.9304
2080.0000,531.4027
2082.0000,501.2233
2084.0000,500.1304
2086.0000,514.2909
2088.0000,464.0909
2090.0000,459.0062
2092.0000,490.6041
2094.0000,473.7165
2096.0000,484.8386
2098.0000,496.0033
2100.0000,468.1963
2102.0000,429.5286
2104.0000,450.1343
2106.0000,463.2444
2108.0000,461.5359
2110.0000,477.7495
2112.0000,502.6179
2114.0000,503.0849
2116.0000,480.5025
2118.0000,448.7448
2120.0000,430.1446
2122.0000,482.5812
2124.0000,489.9383
2126.0000,441.2534
2128.0000,463.2657
2130.0000,505.2561
2132.0000,484.8208
2134.0000,414.1341
2136.0000,383.9703
2138.0000,436.7005
