name,class,scan,1600.78,1605.52,1610.24,1614.97,1619.68,1624.39,1629.09,1634.95,1639.63,1644.31,1648.97,1653.63,1658.29,1662.93,1667.57,1672.20,1676.82,1681.44,1686.04,1690.64,1695.24,1699.82,1704.40,1708.97,1713.53,1718.09,1722.64,1727.18,1731.71,1736.24,1740.76,1745.27,1749.77,1754.27,1758.76,1763.24,1767.71,1772.18,1776.63,1781.09,1785.53,1789.97,1794.40,1798.82,1803.23,1807.64,1812.04,1817.52,1821.91,1826.28,1830.65,1835.01,1839.36,1843.71,1848.04,1852.37,1856.70,1861.01,1865.32,1869.62,1873.91,1878.20,1882.48,1886.75,1891.01,1895.27,1899.52,1903.76,1907.99,1912.22,1916.43,1920.64,1924.85,1929.04,1933.23,1937.41,1941.59,1945.75,1949.91,1954.06,1958.21,1962.34,1966.47,1970.59,1974.71,1978.82,1982.91,1988.03,1992.11,1996.19,2000.25,2004.31,2008.37,2012.41,2016.45,2020.48,2024.50,2028.52,2032.52,2036.53,2040.52,2044.50,2048.48,2052.45,2056.42,2060.37,2064.32,2068.26,2072.19,2076.12,2080.04,2083.95,2087.85,2091.75,2095.64,2099.52,2103.39,2107.26,2111.12,2114.97,2118.81,2122.65,2126.48,2130.30,2134.11,2137.92,2141.72,2146.46,2150.24,2154.02,2157.78,2161.54,2165.30,2169.04,2172.78,2176.51,2180.23,2183.95,2187.66,2191.36,2195.05,2198.74,2202.41,2206.09,2209.75,2213.40,2217.05,2220.69,2224.33,2227.95,2231.57,2235.18,2238.79,2242.38,2245.97,2249.55,2253.13,2256.69,2260.25,2263.80,2267.35,2270.88,2274.41,2277.93,2281.45,2284.96,2288.46,2292.82,2296.30,2299.78,2303.24,2306.70,2310.16,2313.60,2317.04,2320.47,2323.89,2327.31,2330.72,2334.12,2337.51,2340.90,2344.27,2347.65,2351.01,2354.36,2357.71,2361.05,2364.39,2367.71,2371.03,2374.34,2377.65,2380.94,2384.23,2387.51,2390.79,2394.05,2397.31,2400.56
benzoic acid,additive,103832,0.37803,0.38815,0.40050,0.41657,0.43638,0.45765,0.47734,0.49831,0.51452,0.53660,0.57471,0.63129,0.69040,0.72708,0.73333,0.72363,0.70978,0.69129,0.66694,0.64153,0.62130,0.60711,0.59579,0.58564,0.57853,0.57554,0.57482,0.57510,0.57657,0.57944,0.58310,0.58637,0.58905,0.59138,0.59322,0.59461,0.59558,0.59700,0.60006,0.60451,0.60872,0.61303,0.61693,0.62026,0.62479,0.62812,0.63213,0.63772,0.64223,0.64689,0.65012,0.65364,0.65669,0.65994,0.66367,0.66708,0.67086,0.67421,0.67867,0.68169,0.68517,0.68749,0.68927,0.69173,0.69305,0.69621,0.69827,0.69903,0.70037,0.70066,0.70086,0.70149,0.70249,0.70248,0.70098,0.70250,0.70334,0.70491,0.70555,0.70772,0.70769,0.70932,0.71068,0.71299,0.71478,0.71705,0.71859,0.72118,0.72410,0.72629,0.72832,0.72978,0.73070,0.73188,0.73254,0.73249,0.73236,0.73200,0.73166,0.73142,0.73129,0.73010,0.72943,0.72859,0.72915,0.72986,0.73015,0.73175,0.73371,0.73678,0.74152,0.74793,0.75499,0.76242,0.76868,0.77345,0.77532,0.77802,0.78251,0.78818,0.80014,0.81819,0.84639,0.88435,0.92137,0.94133,0.94038,0.92820,0.92988,0.93852,0.94390,0.93448,0.91477,0.89778,0.88993,0.88988,0.89615,0.90057,0.90014,0.89378,0.88398,0.87779,0.87633,0.87983,0.88261,0.88264,0.88041,0.87765,0.87660,0.87429,0.87402,0.87438,0.87569,0.87607,0.87911,0.88296,0.88911,0.89744,0.90883,0.91989,0.92980,0.94080,0.95211,0.96352,0.96919,0.97373,0.97672,0.97821,0.97697,0.97260,0.97084,0.97124,0.97172,0.97393,0.97639,0.98010,0.98805,0.99373,1.00059,1.00552,1.01054,1.01623,1.01981,1.02260,1.02715,1.02947,1.03507,1.04031,1.04905,1.06017,1.07387,1.08855,1.09954,1.10506,1.10148,1.08968,1.07539,1.06725,1.06224,1.06188
caffeine,additive,103614,0.17691,0.18398,0.19263,0.20370,0.21732,0.23344,0.25038,0.26943,0.28118,0.28964,0.29702,0.30523,0.31573,0.32844,0.33999,0.34375,0.33533,0.31950,0.30445,0.29565,0.29361,0.29599,0.29968,0.30178,0.30109,0.29769,0.29200,0.28466,0.27552,0.26501,0.25448,0.24469,0.23674,0.23002,0.22528,0.22220,0.22049,0.22023,0.22060,0.22110,0.22107,0.22103,0.22060,0.22013,0.21979,0.21827,0.21596,0.21155,0.20786,0.20488,0.20240,0.20067,0.19951,0.19914,0.19836,0.19820,0.19790,0.19748,0.19731,0.19760,0.19839,0.19941,0.20065,0.20264,0.20454,0.20787,0.21087,0.21372,0.21678,0.21980,0.22247,0.22458,0.22520,0.22345,0.22037,0.21739,0.21363,0.21115,0.20934,0.20821,0.20708,0.20648,0.20558,0.20451,0.20447,0.20475,0.20581,0.20686,0.20824,0.20848,0.20884,0.20876,0.20949,0.21044,0.21161,0.21297,0.21371,0.21367,0.21309,0.21234,0.21199,0.21253,0.21360,0.21531,0.21829,0.22250,0.22816,0.23537,0.24346,0.25084,0.25608,0.26032,0.26421,0.26956,0.27464,0.27821,0.27974,0.28069,0.28223,0.28499,0.28896,0.29346,0.29851,0.30563,0.31399,0.32255,0.33002,0.33501,0.33653,0.33748,0.33999,0.34391,0.34835,0.35352,0.35835,0.36406,0.37077,0.37858,0.38794,0.39834,0.40933,0.42206,0.43675,0.45428,0.47364,0.49594,0.51986,0.54424,0.57124,0.59802,0.62539,0.64993,0.67213,0.68862,0.70143,0.70980,0.71229,0.71089,0.70647,0.69960,0.68970,0.68007,0.66858,0.65702,0.64246,0.62836,0.61498,0.60169,0.59427,0.58772,0.58290,0.57778,0.57333,0.57078,0.57047,0.57210,0.57373,0.56916,0.56166,0.55003,0.53864,0.52979,0.52319,0.51979,0.51933,0.51896,0.51957,0.51843,0.51737,0.51694,0.51682,0.51872,0.52144,0.52492,0.52978,0.53295,0.53510,0.53711,0.54099,0.54725
caffeine,additive,103627,0.17695,0.18400,0.19267,0.20373,0.21738,0.23353,0.25042,0.26950,0.28120,0.28965,0.29688,0.30520,0.31555,0.32835,0.33994,0.34369,0.33533,0.31955,0.30458,0.29570,0.29362,0.29593,0.29962,0.30168,0.30103,0.29758,0.29201,0.28458,0.27557,0.26511,0.25461,0.24496,0.23672,0.23012,0.22548,0.22233,0.22061,0.22034,0.22066,0.22109,0.22117,0.22092,0.22056,0.22005,0.21971,0.21826,0.21575,0.21151,0.20789,0.20496,0.20252,0.20075,0.19953,0.19921,0.19853,0.19821,0.19785,0.19749,0.19732,0.19755,0.19826,0.19926,0.20047,0.20222,0.20469,0.20759,0.21043,0.21326,0.21638,0.21975,0.22198,0.22382,0.22440,0.22263,0.21962,0.21647,0.21305,0.21063,0.20852,0.20755,0.20640,0.20551,0.20481,0.20433,0.20395,0.20422,0.20513,0.20661,0.20784,0.20804,0.20812,0.20863,0.20907,0.21005,0.21154,0.21282,0.21333,0.21368,0.21271,0.21231,0.21182,0.21265,0.21353,0.21528,0.21816,0.22228,0.22800,0.23541,0.24341,0.25053,0.25612,0.26017,0.26420,0.26951,0.27459,0.27798,0.27947,0.28058,0.28214,0.28500,0.28890,0.29321,0.29838,0.30540,0.31389,0.32264,0.32981,0.33514,0.33663,0.33751,0.33994,0.34407,0.34853,0.35355,0.35839,0.36401,0.37088,0.37862,0.38816,0.39845,0.40947,0.42212,0.43710,0.45456,0.47423,0.49606,0.52029,0.54411,0.57158,0.59802,0.62532,0.64981,0.67156,0.68803,0.70066,0.70931,0.71159,0.71029,0.70634,0.69925,0.68969,0.67962,0.66835,0.65631,0.64208,0.62795,0.61514,0.60187,0.59441,0.58792,0.58275,0.57773,0.57333,0.57035,0.57042,0.57223,0.57329,0.56944,0.56170,0.54989,0.53868,0.52964,0.52345,0.51969,0.51938,0.51926,0.51968,0.51843,0.51724,0.51722,0.51731,0.51888,0.52160,0.52539,0.53014,0.53293,0.53515,0.53743,0.54158,0.54748
caffeine,additive,103639,0.17698,0.18403,0.19272,0.20377,0.21741,0.23356,0.25052,0.26955,0.28119,0.28967,0.29694,0.30512,0.31555,0.32836,0.33995,0.34372,0.33531,0.31961,0.30461,0.29579,0.29358,0.29591,0.29966,0.30168,0.30100,0.29751,0.29198,0.28456,0.27549,0.26508,0.25463,0.24499,0.23687,0.23026,0.22552,0.22233,0.22071,0.22043,0.22071,0.22115,0.22125,0.22100,0.22060,0.22008,0.21962,0.21832,0.21592,0.21169,0.20784,0.20493,0.20252,0.20085,0.19965,0.19905,0.19842,0.19839,0.19803,0.19743,0.19740,0.19761,0.19838,0.19904,0.20027,0.20232,0.20454,0.20763,0.21035,0.21316,0.21610,0.21934,0.22167,0.22368,0.22432,0.22228,0.21935,0.21615,0.21242,0.21015,0.20844,0.20724,0.20613,0.20546,0.20464,0.20397,0.20356,0.20394,0.20499,0.20632,0.20748,0.20805,0.20811,0.20833,0.20901,0.21002,0.21139,0.21269,0.21320,0.21333,0.21280,0.21203,0.21184,0.21232,0.21349,0.21535,0.21816,0.22230,0.22803,0.23532,0.24351,0.25086,0.25600,0.26009,0.26435,0.26953,0.27458,0.27809,0.27951,0.28058,0.28206,0.28496,0.28880,0.29320,0.29843,0.30535,0.31387,0.32255,0.32992,0.33497,0.33669,0.33774,0.33995,0.34416,0.34866,0.35362,0.35848,0.36398,0.37073,0.37868,0.38830,0.39870,0.40952,0.42218,0.43717,0.45460,0.47442,0.49611,0.52037,0.54444,0.57116,0.59782,0.62529,0.64957,0.67187,0.68836,0.70069,0.70915,0.71106,0.70980,0.70616,0.69858,0.68936,0.67937,0.66801,0.65628,0.64181,0.62821,0.61489,0.60135,0.59455,0.58786,0.58267,0.57768,0.57354,0.57081,0.57065,0.57207,0.57336,0.56903,0.56136,0.55034,0.53898,0.53002,0.52343,0.51962,0.51952,0.51938,0.51968,0.51843,0.51735,0.51735,0.51724,0.51895,0.52163,0.52541,0.53013,0.53351,0.53535,0.53790,0.54130,0.54745
caffeine,additive,103651,0.17696,0.18404,0.19279,0.20384,0.21754,0.23363,0.25058,0.26958,0.28131,0.28969,0.29696,0.30513,0.31561,0.32837,0.33992,0.34371,0.33536,0.31964,0.30468,0.29591,0.29359,0.29593,0.29963,0.30166,0.30097,0.29762,0.29191,0.28463,0.27548,0.26512,0.25464,0.24491,0.23691,0.23031,0.22556,0.22243,0.22080,0.22045,0.22071,0.22124,0.22118,0.22097,0.22052,0.22016,0.21962,0.21831,0.21593,0.21150,0.20788,0.20496,0.20241,0.20090,0.19981,0.19916,0.19859,0.19821,0.19824,0.19743,0.19749,0.19754,0.19826,0.19915,0.20023,0.20229,0.20444,0.20739,0.21013,0.21310,0.21618,0.21921,0.22173,0.22345,0.22414,0.22202,0.21905,0.21606,0.21229,0.20963,0.20815,0.20680,0.20588,0.20517,0.20450,0.20369,0.20357,0.20364,0.20459,0.20615,0.20735,0.20786,0.20805,0.20831,0.20873,0.21002,0.21143,0.21255,0.21321,0.21340,0.21268,0.21213,0.21191,0.21231,0.21345,0.21528,0.21806,0.22227,0.22789,0.23539,0.24337,0.25061,0.25581,0.26015,0.26413,0.26938,0.27446,0.27798,0.27955,0.28055,0.28208,0.28501,0.28876,0.29335,0.29848,0.30546,0.31380,0.32262,0.33006,0.33504,0.33672,0.33766,0.34012,0.34418,0.34832,0.35358,0.35863,0.36388,0.37084,0.37881,0.38820,0.39867,0.40967,0.42248,0.43737,0.45481,0.47427,0.49640,0.52034,0.54453,0.57138,0.59828,0.62543,0.64982,0.67178,0.68746,0.70100,0.70912,0.71088,0.70988,0.70591,0.69870,0.68901,0.67933,0.66802,0.65622,0.64213,0.62831,0.61476,0.60167,0.59458,0.58789,0.58286,0.57771,0.57377,0.57083,0.57041,0.57191,0.57347,0.56923,0.56152,0.55041,0.53878,0.52996,0.52345,0.52016,0.51977,0.51921,0.51960,0.51837,0.51760,0.51728,0.51731,0.51920,0.52175,0.52540,0.52992,0.53320,0.53533,0.53773,0.54155,0.54756
caffeine,additive,103703,0.17700,0.18406,0.19281,0.20389,0.21757,0.23365,0.25064,0.26970,0.28140,0.28976,0.29696,0.30514,0.31561,0.32842,0.34001,0.34377,0.33540,0.31969,0.30466,0.29581,0.29373,0.29600,0.29963,0.30164,0.30097,0.29751,0.29205,0.28454,0.27547,0.26510,0.25469,0.24504,0.23694,0.23039,0.22565,0.22251,0.22085,0.22056,0.22072,0.22108,0.22126,0.22110,0.22060,0.22002,0.21966,0.21836,0.21587,0.21163,0.20795,0.20505,0.20259,0.20084,0.19963,0.19916,0.19852,0.19835,0.19819,0.19752,0.19753,0.19762,0.19839,0.19920,0.20034,0.20246,0.20455,0.20731,0.21022,0.21296,0.21608,0.21900,0.22155,0.22342,0.22397,0.22205,0.21891,0.21588,0.21205,0.20952,0.20806,0.20667,0.20565,0.20513,0.20433,0.20346,0.20328,0.20364,0.20468,0.20599,0.20743,0.20787,0.20812,0.20827,0.20890,0.20998,0.21125,0.21255,0.21319,0.21335,0.21259,0.21208,0.21187,0.21246,0.21352,0.21525,0.21801,0.22210,0.22800,0.23545,0.24345,0.25070,0.25603,0.26020,0.26420,0.26948,0.27459,0.27815,0.27953,0.28061,0.28220,0.28489,0.28875,0.29327,0.29838,0.30553,0.31380,0.32270,0.32994,0.33493,0.33660,0.33769,0.34010,0.34415,0.34860,0.35351,0.35863,0.36417,0.37097,0.37899,0.38815,0.39873,0.40972,0.42248,0.43735,0.45491,0.47453,0.49654,0.52041,0.54458,0.57130,0.59783,0.62539,0.65003,0.67166,0.68791,0.70087,0.70924,0.71121,0.71019,0.70569,0.69825,0.68923,0.67903,0.66792,0.65613,0.64190,0.62812,0.61514,0.60187,0.59458,0.58805,0.58299,0.57788,0.57372,0.57075,0.57041,0.57241,0.57322,0.56925,0.56189,0.55018,0.53878,0.52967,0.52354,0.51995,0.51958,0.51939,0.51970,0.51855,0.51740,0.51731,0.51721,0.51924,0.52166,0.52544,0.53014,0.53345,0.53568,0.53776,0.54133,0.54750
fructose,sugar,102717,1.02590,1.01736,1.01053,1.00430,0.99969,0.99472,0.98918,0.98107,0.97380,0.96554,0.95651,0.94753,0.93940,0.93308,0.93161,0.94074,0.96361,0.98466,0.98509,0.96343,0.94124,0.93431,0.93726,0.94288,0.94751,0.94837,0.94838,0.94824,0.94974,0.95237,0.95685,0.96290,0.96903,0.96973,0.96452,0.95543,0.94459,0.93319,0.92209,0.91294,0.90706,0.90345,0.90136,0.89810,0.89312,0.88601,0.87989,0.87394,0.86828,0.85963,0.84925,0.83927,0.83137,0.82617,0.82272,0.81913,0.81610,0.81120,0.80762,0.80431,0.80162,0.80044,0.79982,0.79952,0.80007,0.80032,0.80124,0.80376,0.80710,0.80957,0.81178,0.81230,0.81560,0.81677,0.81984,0.82282,0.82712,0.83261,0.83798,0.84289,0.84524,0.84727,0.84875,0.85092,0.85427,0.85899,0.86548,0.87750,0.88992,0.90511,0.92283,0.94465,0.97203,1.00547,1.04632,1.09195,1.13884,1.18958,1.23850,1.28039,1.31792,1.35826,1.40803,1.45805,1.50733,1.54790,1.57307,1.59408,1.60458,1.61903,1.63163,1.63876,1.63946,1.64530,1.63982,1.64305,1.63553,1.63864,1.63377,1.62513,1.62298,1.61747,1.60884,1.60494,1.60181,1.59576,1.58756,1.57798,1.56683,1.55475,1.54583,1.54434,1.53830,1.53308,1.51989,1.50470,1.48910,1.47769,1.46715,1.45750,1.44503,1.43314,1.42137,1.41363,1.40317,1.40078,1.40060,1.40569,1.41694,1.42933,1.45398,1.49097,1.54863,1.59326,1.61624,1.61489,1.60846,1.60409,1.59645,1.58014,1.56472,1.55712,1.55982,1.57797,1.59028,1.59629,1.58968,1.57388,1.55941,1.55737,1.55921,1.56390,1.56945,1.57675,1.57520,1.58073,1.59330,1.59676,1.59563,1.58292,1.56584,1.55315,1.54772,1.55375,1.56979,1.58505,1.60432,1.61712,1.62504,1.61968,1.61722,1.62021,1.62500,1.63688,1.64887,1.65523,1.65254,1.66084,1.66267,1.67815
fructose,sugar,102732,1.02430,1.01605,1.00891,1.00283,0.99778,0.99273,0.98716,0.97901,0.97172,0.96316,0.95437,0.94517,0.93705,0.93037,0.92933,0.93863,0.96154,0.98281,0.98350,0.96172,0.93995,0.93272,0.93597,0.94135,0.94568,0.94703,0.94665,0.94711,0.94854,0.95080,0.95536,0.96159,0.96779,0.96849,0.96392,0.95450,0.94365,0.93246,0.92184,0.91232,0.90599,0.90249,0.90031,0.89771,0.89244,0.88527,0.87970,0.87353,0.86788,0.85976,0.84874,0.83873,0.83132,0.82545,0.82186,0.81888,0.81556,0.81068,0.80695,0.80447,0.80179,0.79991,0.79911,0.79916,0.79895,0.80037,0.80191,0.80321,0.80697,0.80968,0.81163,0.81221,0.81452,0.81604,0.81939,0.82321,0.82796,0.83174,0.83734,0.84195,0.84428,0.84803,0.84881,0.85106,0.85414,0.85916,0.86622,0.87763,0.89112,0.90597,0.92325,0.94600,0.97240,1.00710,1.04664,1.09195,1.13971,1.19138,1.24003,1.28372,1.32039,1.36107,1.40806,1.46079,1.51084,1.54915,1.57516,1.59447,1.60760,1.62151,1.62980,1.63543,1.64037,1.64062,1.64383,1.64262,1.63939,1.63770,1.63059,1.62831,1.62235,1.61860,1.61044,1.60472,1.60042,1.59471,1.58826,1.57611,1.56717,1.55315,1.54422,1.54235,1.53832,1.53068,1.51957,1.50373,1.49127,1.47767,1.46529,1.45702,1.44480,1.43278,1.42144,1.41463,1.40525,1.40214,1.40068,1.40565,1.41592,1.42959,1.45394,1.49257,1.54562,1.59312,1.61253,1.61589,1.60821,1.60384,1.59608,1.58086,1.56210,1.55609,1.55743,1.57838,1.58860,1.59519,1.59019,1.56987,1.56184,1.55593,1.56009,1.56458,1.56898,1.57326,1.57565,1.58328,1.59450,1.59659,1.59268,1.58154,1.56590,1.55456,1.54775,1.55271,1.56894,1.58548,1.60557,1.61535,1.62497,1.62158,1.61382,1.61827,1.62264,1.63210,1.64463,1.65053,1.65241,1.65688,1.66817,1.67597
fructose,sugar,102744,1.02378,1.01507,1.00771,1.00192,0.99662,0.99175,0.98607,0.97780,0.97019,0.96179,0.95287,0.94401,0.93586,0.92947,0.92795,0.93737,0.95997,0.98166,0.98243,0.96137,0.93897,0.93183,0.93465,0.94071,0.94479,0.94624,0.94622,0.94637,0.94771,0.95054,0.95476,0.96117,0.96671,0.96790,0.96318,0.95393,0.94300,0.93164,0.92147,0.91224,0.90569,0.90218,0.90078,0.89768,0.89227,0.88556,0.87900,0.87322,0.86773,0.85903,0.84876,0.83860,0.83113,0.82618,0.82217,0.81884,0.81509,0.81084,0.80682,0.80360,0.80164,0.79956,0.79988,0.79932,0.79892,0.80016,0.80184,0.80409,0.80604,0.80920,0.81145,0.81301,0.81550,0.81614,0.81909,0.82274,0.82717,0.83155,0.83714,0.84244,0.84572,0.84807,0.84883,0.85154,0.85493,0.85911,0.86649,0.87847,0.89151,0.90651,0.92401,0.94577,0.97402,1.00835,1.04883,1.09409,1.14232,1.19347,1.24102,1.28385,1.32117,1.36444,1.41006,1.46068,1.51256,1.55081,1.57499,1.59347,1.61126,1.62361,1.63178,1.63869,1.63943,1.64314,1.64354,1.64230,1.63747,1.63704,1.63030,1.62873,1.62030,1.61849,1.60910,1.60304,1.59916,1.59458,1.59086,1.57719,1.56665,1.55619,1.54816,1.54299,1.53867,1.53267,1.51862,1.50388,1.49359,1.47716,1.46685,1.45500,1.44499,1.43220,1.42292,1.41233,1.40590,1.40203,1.40389,1.40726,1.41775,1.43264,1.45557,1.48950,1.54756,1.59330,1.61480,1.61246,1.60757,1.60617,1.59854,1.57831,1.56379,1.55610,1.56323,1.57912,1.59214,1.59636,1.58461,1.57096,1.56189,1.55433,1.55950,1.56598,1.57172,1.57208,1.57576,1.58448,1.59448,1.59616,1.59619,1.58126,1.56572,1.55335,1.54799,1.55291,1.57009,1.58354,1.60602,1.61682,1.62524,1.62116,1.61298,1.61810,1.62177,1.63690,1.64719,1.65140,1.65402,1.65931,1.66242,1.67545
fructose,sugar,102757,1.02318,1.01450,1.00736,1.00138,0.99624,0.99124,0.98516,0.97692,0.96953,0.96093,0.95209,0.94313,0.93484,0.92878,0.92724,0.93652,0.95948,0.98119,0.98184,0.96049,0.93855,0.93125,0.93416,0.94029,0.94467,0.94578,0.94568,0.94595,0.94757,0.94999,0.95473,0.96071,0.96639,0.96743,0.96242,0.95372,0.94290,0.93178,0.92125,0.91189,0.90578,0.90180,0.90025,0.89718,0.89167,0.88539,0.87909,0.87333,0.86755,0.85872,0.84875,0.83883,0.83046,0.82585,0.82165,0.81901,0.81539,0.81146,0.80697,0.80325,0.80112,0.79977,0.79986,0.79926,0.79935,0.79989,0.80078,0.80350,0.80596,0.80862,0.81123,0.81284,0.81500,0.81655,0.81849,0.82295,0.82689,0.83223,0.83793,0.84254,0.84475,0.84732,0.84929,0.85125,0.85495,0.85992,0.86701,0.87876,0.89127,0.90676,0.92448,0.94678,0.97432,1.00865,1.04983,1.09407,1.14234,1.19313,1.24158,1.28490,1.32277,1.36550,1.41159,1.46376,1.51066,1.55106,1.57563,1.59564,1.61071,1.62041,1.63418,1.63715,1.64212,1.64466,1.64248,1.64194,1.63970,1.63576,1.63232,1.62725,1.62274,1.61861,1.61109,1.60709,1.60077,1.59381,1.58675,1.57467,1.56678,1.55211,1.54607,1.54376,1.53933,1.53123,1.51932,1.50250,1.48955,1.47683,1.46623,1.45607,1.44449,1.43301,1.42240,1.41262,1.40609,1.40246,1.40418,1.40641,1.41775,1.43119,1.45473,1.49298,1.54681,1.59213,1.61477,1.61393,1.60768,1.60550,1.59580,1.58154,1.56274,1.55586,1.56027,1.57672,1.59199,1.59707,1.59121,1.57358,1.56163,1.55439,1.55867,1.56574,1.57074,1.57106,1.57467,1.57990,1.59310,1.59708,1.59515,1.58312,1.56483,1.55587,1.54873,1.55347,1.57109,1.58409,1.60517,1.61546,1.62526,1.62389,1.61329,1.61344,1.62126,1.63327,1.64730,1.65515,1.65266,1.65741,1.66744,1.67828
fructose,sugar,102808,1.02233,1.01389,1.00676,1.00089,0.99564,0.99040,0.98457,0.97623,0.96862,0.96031,0.95126,0.94216,0.93400,0.92792,0.92644,0.93569,0.95895,0.98041,0.98120,0.96000,0.93791,0.93067,0.93380,0.93954,0.94409,0.94534,0.94524,0.94560,0.94712,0.94936,0.95409,0.96030,0.96628,0.96737,0.96235,0.95345,0.94225,0.93127,0.92072,0.91151,0.90498,0.90146,0.90004,0.89709,0.89216,0.88475,0.87890,0.87272,0.86750,0.85890,0.84902,0.83818,0.83062,0.82550,0.82190,0.81867,0.81521,0.81151,0.80711,0.80401,0.80160,0.80046,0.79960,0.79903,0.79959,0.80089,0.80206,0.80398,0.80739,0.80919,0.81074,0.81271,0.81493,0.81570,0.81968,0.82251,0.82680,0.83055,0.83707,0.84142,0.84575,0.84756,0.84899,0.85109,0.85507,0.85958,0.86764,0.87864,0.89146,0.90644,0.92478,0.94700,0.97515,1.01030,1.04990,1.09555,1.14283,1.19421,1.24268,1.28654,1.32292,1.36606,1.41267,1.46370,1.51340,1.55074,1.57373,1.59744,1.61268,1.62598,1.63285,1.63970,1.64405,1.64375,1.64134,1.64389,1.63980,1.63886,1.63242,1.62880,1.62169,1.61773,1.60954,1.60830,1.60040,1.59552,1.58810,1.57729,1.56503,1.55425,1.54624,1.54324,1.53869,1.53278,1.51829,1.50438,1.48873,1.47635,1.46501,1.45569,1.44553,1.43374,1.42347,1.41614,1.40848,1.40241,1.40467,1.40688,1.41677,1.43228,1.45259,1.49121,1.54614,1.59128,1.61353,1.61397,1.60945,1.60384,1.59630,1.58011,1.56467,1.55547,1.56252,1.57768,1.58976,1.59534,1.58879,1.57215,1.56321,1.55562,1.56010,1.56441,1.57038,1.57551,1.57450,1.58131,1.59086,1.59306,1.59552,1.58238,1.56574,1.55351,1.54818,1.55442,1.56808,1.58422,1.60770,1.61690,1.62290,1.62038,1.61183,1.61795,1.62503,1.63613,1.64375,1.65260,1.65398,1.66051,1.66565,1.67532
glucose,sugar,102522,0.76773,0.76193,0.75400,0.74523,0.73663,0.72812,0.71948,0.70902,0.70108,0.69306,0.68507,0.67679,0.66826,0.65975,0.65126,0.64314,0.63583,0.62996,0.62580,0.62352,0.62199,0.62002,0.61806,0.61566,0.61258,0.60872,0.60532,0.60460,0.60653,0.61024,0.61251,0.61251,0.61110,0.60857,0.60705,0.60493,0.60202,0.59815,0.59418,0.59079,0.58730,0.58221,0.57455,0.56517,0.55627,0.54830,0.54217,0.53658,0.53357,0.53085,0.52678,0.52081,0.51381,0.50569,0.49836,0.49234,0.48783,0.48478,0.48306,0.48179,0.48100,0.48020,0.47992,0.47998,0.48058,0.48179,0.48360,0.48622,0.48800,0.48985,0.49119,0.49254,0.49395,0.49542,0.49810,0.50108,0.50476,0.50958,0.51522,0.52078,0.52626,0.53141,0.53655,0.54151,0.54675,0.55120,0.55531,0.55964,0.56479,0.56982,0.57580,0.58199,0.58879,0.59681,0.60536,0.61455,0.62387,0.63529,0.64711,0.66120,0.67599,0.69283,0.71140,0.73213,0.75441,0.77725,0.79828,0.81840,0.83500,0.85036,0.86615,0.88097,0.89506,0.90790,0.91837,0.92826,0.93397,0.93997,0.94203,0.94083,0.93947,0.93674,0.93367,0.93272,0.93046,0.92869,0.92600,0.92162,0.91774,0.91260,0.90819,0.90299,0.89759,0.89099,0.88405,0.87605,0.86849,0.86003,0.85223,0.84516,0.83728,0.83019,0.82353,0.81783,0.81172,0.80625,0.80193,0.79713,0.79434,0.79129,0.78989,0.78962,0.79061,0.79220,0.79674,0.80256,0.81038,0.82215,0.83960,0.86117,0.88648,0.91440,0.93702,0.94422,0.93373,0.91537,0.90048,0.89423,0.89568,0.89966,0.90550,0.91255,0.91828,0.92436,0.93074,0.93764,0.94736,0.95893,0.97095,0.97562,0.97195,0.96277,0.95404,0.95056,0.95702,0.96992,0.98706,1.00335,1.01605,1.02094,1.01547,1.00418,0.99047,0.97808,0.97345,0.97165,0.97382,0.98194,0.98856,0.99432
